iter	RMSE
84451	0.2694937463
84452	0.2694731519
84453	0.269458799
84454	0.2694526038
84455	0.2694521754
84456	0.2694147411
84457	0.2693510307
84458	0.2693344748
84459	0.2692924085
84460	0.2692869039
84461	0.2692514803
84462	0.269250108
84463	0.2691557788
84464	0.2691282344
84465	0.2691220272
84466	0.2691171572
84467	0.2691154746
84468	0.2691151288
84469	0.2690783571
84470	0.2690595138
84471	0.2689795052
84472	0.2689442887
84473	0.268919668
84474	0.2688699375
84475	0.2688104845
84476	0.268777511
84477	0.2687695583
84478	0.2687423828
84479	0.2687081816
84480	0.2686725266
84481	0.2686340039
84482	0.2686119303
84483	0.2686111154
84484	0.2686104809
84485	0.2685582077
84486	0.2685574143
84487	0.2685425432
84488	0.2685272444
84489	0.2685269476
84490	0.2684938825
84491	0.2684523167
84492	0.2684437677
84493	0.268401971
84494	0.2683574975
84495	0.2683175546
84496	0.2682792166
84497	0.2682211026
84498	0.2682021135
84499	0.2681933748
84500	0.2681924666
84501	0.2681890852
84502	0.2681800592
84503	0.2681749405
84504	0.2681517553
84505	0.268075421
84506	0.2680684546
84507	0.2680515016
84508	0.2680024337
84509	0.2679570238
84510	0.267919064
84511	0.2678903113
84512	0.2678483463
84513	0.2677652344
84514	0.267740878
84515	0.2676833073
84516	0.2676824671
84517	0.2676198495
84518	0.2675491304
84519	0.2675385161
84520	0.2674872335
84521	0.2674266264
84522	0.2674223281
84523	0.2673976229
84524	0.2673317971
84525	0.2673229289
84526	0.2673215329
84527	0.2673209487
84528	0.2672963228
84529	0.2672248587
84530	0.2671404613
84531	0.2671158521
84532	0.2670858336
84533	0.2670540808
84534	0.2670524793
84535	0.2670070253
84536	0.2669804019
84537	0.2669395951
84538	0.2669119985
84539	0.2668783718
84540	0.2668315989
84541	0.2667698468
84542	0.266737437
84543	0.2667081878
84544	0.266642478
84545	0.2666292499
84546	0.2666053042
84547	0.2665648109
84548	0.2665510183
84549	0.2665095894
84550	0.2664856742
84551	0.2664850957
84552	0.2664636647
84553	0.2663995523
84554	0.2663799122
84555	0.2663248942
84556	0.2663240361
84557	0.2662978699
84558	0.2662879155
84559	0.2662544517
84560	0.2662453473
84561	0.2662170576
84562	0.2662166356
84563	0.2661999103
84564	0.2661986486
84565	0.2661720994
84566	0.266167597
84567	0.266080698
84568	0.2660251223
84569	0.2659920149
84570	0.2659907029
84571	0.2659706585
84572	0.2659550199
84573	0.2659420418
84574	0.2659378384
84575	0.2659182151
84576	0.2659104811
84577	0.2658554829
84578	0.2658373037
84579	0.2658269599
84580	0.2658120223
84581	0.265787691
84582	0.2657688812
84583	0.2657479993
84584	0.2657099639
84585	0.2656309567
84586	0.2656294641
84587	0.2655892552
84588	0.2655883989
84589	0.2655712456
84590	0.265505573
84591	0.2654941018
84592	0.265477159
84593	0.2654643209
84594	0.2653965214
84595	0.265358133
84596	0.2653420305
84597	0.265338606
84598	0.2653022779
84599	0.2652684436
84600	0.2652552971
84601	0.2652199465
84602	0.2652130477
84603	0.2652114354
84604	0.2651670295
84605	0.2651038936
84606	0.2650848406
84607	0.2650610551
84608	0.2650463222
84609	0.2650107208
84610	0.2650082813
84611	0.2649313954
84612	0.2648723739
84613	0.2648715815
84614	0.2648545959
84615	0.2648539631
84616	0.2648330701
84617	0.2648322175
84618	0.2648010221
84619	0.264786795
84620	0.2647828687
84621	0.2647632596
84622	0.2647311264
84623	0.2647305104
84624	0.2647297704
84625	0.2647060707
84626	0.2646703799
84627	0.2646171417
84628	0.2646034329
84629	0.2646026286
84630	0.2646023312
84631	0.2646018068
84632	0.2645783669
84633	0.2645778692
84634	0.264548871
84635	0.264539118
84636	0.2644873356
84637	0.2644629531
84638	0.264452438
84639	0.2644342719
84640	0.2644218488
84641	0.2644049362
84642	0.2643850743
84643	0.2643579166
84644	0.2643557525
84645	0.2642961957
84646	0.2642905649
84647	0.2642537329
84648	0.2642065414
84649	0.2641571954
84650	0.2641564477
84651	0.2640926124
84652	0.2640720396
84653	0.264036492
84654	0.2639738867
84655	0.2638901525
84656	0.2638205815
84657	0.2637684345
84658	0.2637510134
84659	0.2637158477
84660	0.2636362127
84661	0.263578741
84662	0.2635758468
84663	0.2635156923
84664	0.2634987082
84665	0.263461119
84666	0.2633959458
84667	0.2633373558
84668	0.2632609049
84669	0.2632204717
84670	0.2632015544
84671	0.2631691975
84672	0.263153495
84673	0.2631414865
84674	0.2631392203
84675	0.2631086516
84676	0.2630898895
84677	0.2630545696
84678	0.2630407754
84679	0.262968317
84680	0.2629627613
84681	0.2629564713
84682	0.2629410516
84683	0.2629400613
84684	0.2629347123
84685	0.2629197645
84686	0.2628602355
84687	0.2628543355
84688	0.2628532173
84689	0.2628260049
84690	0.2628111798
84691	0.2627933613
84692	0.2627790908
84693	0.2627636757
84694	0.2627619812
84695	0.2627611734
84696	0.2627027574
84697	0.2626909321
84698	0.2626465446
84699	0.2626167759
84700	0.2625958222
84701	0.2625940588
84702	0.2625383696
84703	0.2624783661
84704	0.2624619149
84705	0.2624512616
84706	0.2624262962
84707	0.2624072265
84708	0.2624048642
84709	0.2623989506
84710	0.2623723151
84711	0.2623715767
84712	0.2623461838
84713	0.2622503995
84714	0.2622163935
84715	0.2621606727
84716	0.2621516164
84717	0.2621340548
84718	0.262084882
84719	0.2620830986
84720	0.2620591669
84721	0.2620494937
84722	0.2620372039
84723	0.2620120472
84724	0.2619128944
84725	0.2618893061
84726	0.2618741362
84727	0.2618619138
84728	0.2618024138
84729	0.2618011622
84730	0.2617344026
84731	0.2616620149
84732	0.2616485208
84733	0.2616298575
84734	0.2615967985
84735	0.2615909945
84736	0.2615901068
84737	0.2615797572
84738	0.2615769798
84739	0.2614838634
84740	0.2614131339
84741	0.2613479595
84742	0.2612955903
84743	0.2612510254
84744	0.2612493765
84745	0.261248789
84746	0.2612362416
84747	0.2612356459
84748	0.2612348715
84749	0.2612202283
84750	0.2612061435
84751	0.2611589849
84752	0.2611278307
84753	0.2610527269
84754	0.2610226608
84755	0.2610124786
84756	0.2609422197
84757	0.2609330621
84758	0.2608886421
84759	0.2608609196
84760	0.2607763107
84761	0.2606643757
84762	0.2606639815
84763	0.260625517
84764	0.2606167552
84765	0.2605953998
84766	0.2605756964
84767	0.260555907
84768	0.2605395309
84769	0.260538789
84770	0.2604897463
84771	0.2604423291
84772	0.2604027576
84773	0.2604007619
84774	0.2603682336
84775	0.2602910416
84776	0.2602634041
84777	0.2602615656
84778	0.2602291034
84779	0.2601964893
84780	0.2601815266
84781	0.2601382908
84782	0.2601080548
84783	0.2600867472
84784	0.2600683717
84785	0.2600333255
84786	0.2599696568
84787	0.2599330178
84788	0.2598989066
84789	0.2598582173
84790	0.2598510675
84791	0.2598503851
84792	0.2597853729
84793	0.2597846954
84794	0.2597805712
84795	0.259704716
84796	0.2596575713
84797	0.2596359384
84798	0.2595336148
84799	0.2595261222
84800	0.2595253402
84801	0.2594890683
84802	0.2594557891
84803	0.2594473114
84804	0.2594242871
84805	0.2594142131
84806	0.2593715455
84807	0.2593712231
84808	0.2593035874
84809	0.2592569807
84810	0.259230951
84811	0.2591873144
84812	0.2591644816
84813	0.2591630342
84814	0.2591590891
84815	0.2591560964
84816	0.2591481631
84817	0.2590833274
84818	0.2590159795
84819	0.2590118066
84820	0.2589363601
84821	0.2588463877
84822	0.2588034665
84823	0.2587986392
84824	0.258798041
84825	0.2587741038
84826	0.258764241
84827	0.2587289372
84828	0.2587106226
84829	0.2586939328
84830	0.258679864
84831	0.258656084
84832	0.25861884
84833	0.258594158
84834	0.2585930478
84835	0.2585904644
84836	0.2585876577
84837	0.2585684319
84838	0.2585208971
84839	0.2584622369
84840	0.258378936
84841	0.2583784107
84842	0.2583658826
84843	0.2583194613
84844	0.2582945873
84845	0.2582939453
84846	0.2582422857
84847	0.2582267679
84848	0.2581880498
84849	0.2581721427
84850	0.2581320388
84851	0.2581084836
84852	0.2581076925
84853	0.2580417393
84854	0.2580166941
84855	0.2580161401
84856	0.2579913636
84857	0.2579881757
84858	0.2579753371
84859	0.2579409513
84860	0.2579244763
84861	0.2578725602
84862	0.2578249106
84863	0.2577925715
84864	0.2577728664
84865	0.2577721211
84866	0.2577366449
84867	0.2577083413
84868	0.2576887281
84869	0.2576378211
84870	0.2576202042
84871	0.2575384623
84872	0.2575162728
84873	0.257513527
84874	0.2574730971
84875	0.257452297
84876	0.2574384962
84877	0.2573795583
84878	0.2573473913
84879	0.2572992573
84880	0.257298743
84881	0.2572663671
84882	0.2572282951
84883	0.2572274368
84884	0.2571892798
84885	0.2571507863
84886	0.257128175
84887	0.2571258291
84888	0.2571038408
84889	0.25708063
84890	0.2570663599
84891	0.2570583196
84892	0.2570567397
84893	0.2570271866
84894	0.2570028928
84895	0.2569912336
84896	0.2569881417
84897	0.2569760713
84898	0.25693014
84899	0.2568731286
84900	0.2568535727
84901	0.2568519564
84902	0.2568446627
84903	0.256738294
84904	0.2567151968
84905	0.2567144848
84906	0.2566978552
84907	0.2566780402
84908	0.2566139481
84909	0.2566135814
84910	0.25660047
84911	0.2565822773
84912	0.2565498411
84913	0.256542218
84914	0.2565417189
84915	0.256517929
84916	0.256517351
84917	0.2565027831
84918	0.2564745059
84919	0.2564659648
84920	0.2564208971
84921	0.2564197912
84922	0.256299554
84923	0.256298638
84924	0.2562973054
84925	0.2562965884
84926	0.2562761421
84927	0.2562495264
84928	0.2562122355
84929	0.2561756006
84930	0.2561747951
84931	0.2561325694
84932	0.2561031348
84933	0.2560785623
84934	0.2560424128
84935	0.2560414706
84936	0.2560301164
84937	0.2559997615
84938	0.2559810885
84939	0.2559741704
84940	0.2559627871
84941	0.2559615061
84942	0.2559283864
84943	0.2559080202
84944	0.2558575767
84945	0.2557736603
84946	0.2557730013
84947	0.2557698482
84948	0.2557585
84949	0.2557553734
84950	0.2557478627
84951	0.2557423476
84952	0.2556972272
84953	0.255689444
84954	0.2556268239
84955	0.2556244461
84956	0.2556040572
84957	0.255565051
84958	0.2555337665
84959	0.2555328879
84960	0.2555066917
84961	0.2554585096
84962	0.2554563249
84963	0.2554558389
84964	0.2554448409
84965	0.255389921
84966	0.2553860951
84967	0.2553484151
84968	0.2553067732
84969	0.2552568862
84970	0.2552228581
84971	0.2551967547
84972	0.2551743852
84973	0.2551191494
84974	0.255118678
84975	0.2550525067
84976	0.2550072775
84977	0.2549888443
84978	0.2549586119
84979	0.2549510672
84980	0.2549260306
84981	0.2548872835
84982	0.2548016965
84983	0.2547756353
84984	0.2547707764
84985	0.2547687493
84986	0.2546948308
84987	0.2546490596
84988	0.2546480076
84989	0.2546417832
84990	0.2545895527
84991	0.2545198153
84992	0.2544948948
84993	0.2544854172
84994	0.2544848818
84995	0.2544839164
84996	0.2544398458
84997	0.2544391643
84998	0.2544241781
84999	0.2544028001
85000	0.2543939658
85001	0.2543565282
85002	0.2543490924
85003	0.2542900307
85004	0.2542093234
85005	0.2541860704
85006	0.2541584802
85007	0.254157555
85008	0.2541562534
85009	0.2541552399
85010	0.2541018281
85011	0.2540603666
85012	0.2540247315
85013	0.2539786983
85014	0.2539301488
85015	0.253924679
85016	0.2539239022
85017	0.253888952
85018	0.2538772743
85019	0.2538453936
85020	0.2538218186
85021	0.2538172885
85022	0.2538150335
85023	0.2538118098
85024	0.2537930637
85025	0.2537673175
85026	0.2537608615
85027	0.2537277046
85028	0.2536894136
85029	0.2536819024
85030	0.2536205397
85031	0.2536093531
85032	0.2536006721
85033	0.2536001522
85034	0.2535781826
85035	0.2535079174
85036	0.2534561074
85037	0.2534183168
85038	0.2534050085
85039	0.2533384519
85040	0.2533217009
85041	0.2532960359
85042	0.2532951391
85043	0.2532936185
85044	0.2532759298
85045	0.2532750401
85046	0.2531915059
85047	0.2531657261
85048	0.2531496049
85049	0.2531107232
85050	0.2530433109
85051	0.252989385
85052	0.2529882998
85053	0.2529875134
85054	0.2529816939
85055	0.2529503264
85056	0.2529313204
85057	0.2529183085
85058	0.2529008014
85059	0.2528669229
85060	0.2528663263
85061	0.2528113729
85062	0.252809954
85063	0.2528089862
85064	0.2527881148
85065	0.2527850841
85066	0.252709444
85067	0.2527042963
85068	0.2526763047
85069	0.2526264507
85070	0.2525432598
85071	0.2525400932
85072	0.2525243449
85073	0.2525211984
85074	0.2525206308
85075	0.2524936268
85076	0.2524401979
85077	0.252438629
85078	0.2524134736
85079	0.2523991655
85080	0.2523977241
85081	0.2523737768
85082	0.2523395135
85083	0.2522955045
85084	0.2522650943
85085	0.2522232894
85086	0.2522226173
85087	0.2522193978
85088	0.2522189294
85089	0.2521947052
85090	0.2521505644
85091	0.2521253958
85092	0.2521177106
85093	0.2520988233
85094	0.2520586844
85095	0.2520461955
85096	0.2520453191
85097	0.2519922044
85098	0.251932057
85099	0.2519288517
85100	0.2518984002
85101	0.2518971812
85102	0.2518346754
85103	0.2517971713
85104	0.2517532436
85105	0.2517523121
85106	0.251750331
85107	0.2517494805
85108	0.2516753668
85109	0.2516703494
85110	0.2516697754
85111	0.2516627725
85112	0.2516622939
85113	0.2516489203
85114	0.2516264482
85115	0.251600105
85116	0.2515638526
85117	0.251553998
85118	0.2515457448
85119	0.2515260057
85120	0.2514971672
85121	0.251496829
85122	0.2513846473
85123	0.2513840477
85124	0.2513682168
85125	0.251357874
85126	0.2513438953
85127	0.2513292998
85128	0.2513189858
85129	0.2512668658
85130	0.2512484745
85131	0.2512457621
85132	0.2512295159
85133	0.2511995207
85134	0.2511993109
85135	0.2511460303
85136	0.2511203065
85137	0.2511195804
85138	0.2511119765
85139	0.2510423697
85140	0.250946177
85141	0.2509330765
85142	0.2509022368
85143	0.250900275
85144	0.2508621053
85145	0.2508379037
85146	0.2508070661
85147	0.2508050094
85148	0.2507829163
85149	0.2507677309
85150	0.250744616
85151	0.2507420233
85152	0.2507315738
85153	0.2506880965
85154	0.2506458409
85155	0.2506429512
85156	0.2506408647
85157	0.2506297771
85158	0.2505967353
85159	0.250579219
85160	0.2505335665
85161	0.2505172188
85162	0.2505166073
85163	0.2504429837
85164	0.2504091509
85165	0.2504086598
85166	0.2503902322
85167	0.2503857513
85168	0.2503368255
85169	0.2503153459
85170	0.2503146079
85171	0.2503133083
85172	0.2502886457
85173	0.2502566196
85174	0.2502339065
85175	0.2502334452
85176	0.2502027333
85177	0.2501870737
85178	0.2501305292
85179	0.2500803657
85180	0.250065516
85181	0.250045967
85182	0.2500448093
85183	0.2500337583
85184	0.2500335398
85185	0.2500139897
85186	0.2500129748
85187	0.2500113036
85188	0.2500080737
85189	0.2499833155
85190	0.2499346835
85191	0.2499195467
85192	0.2499170737
85193	0.2499161285
85194	0.2498860335
85195	0.249872867
85196	0.2498438831
85197	0.2497626371
85198	0.249670404
85199	0.2496255216
85200	0.2496244615
85201	0.2495508386
85202	0.2495478896
85203	0.2495034634
85204	0.2494974289
85205	0.2494503482
85206	0.249440776
85207	0.2494319997
85208	0.2494307078
85209	0.2494299894
85210	0.249407611
85211	0.2493781747
85212	0.249372451
85213	0.2493492263
85214	0.2493489626
85215	0.2493141643
85216	0.2492884825
85217	0.2492561361
85218	0.2492166383
85219	0.2492087455
85220	0.2491860615
85221	0.249172279
85222	0.2491244551
85223	0.2491148673
85224	0.2491115395
85225	0.2490683217
85226	0.2490289432
85227	0.2490281777
85228	0.2490276598
85229	0.2490090194
85230	0.2490068672
85231	0.2490055929
85232	0.2489862388
85233	0.2489624696
85234	0.2489501109
85235	0.2489489639
85236	0.2489220722
85237	0.2488975008
85238	0.2488633036
85239	0.2488628167
85240	0.2488173051
85241	0.2487345664
85242	0.2487252123
85243	0.248721896
85244	0.2486984017
85245	0.2486846523
85246	0.2486400672
85247	0.2486201206
85248	0.2485819444
85249	0.2485818092
85250	0.2485330528
85251	0.2485294887
85252	0.2485280015
85253	0.2485077944
85254	0.2484619072
85255	0.2484557354
85256	0.2484418318
85257	0.2483806628
85258	0.2483502537
85259	0.2482881383
85260	0.2482865802
85261	0.248274538
85262	0.2482689726
85263	0.248256303
85264	0.2482018676
85265	0.2481570036
85266	0.2481547509
85267	0.2481307862
85268	0.2481256036
85269	0.2481246287
85270	0.2481026216
85271	0.2480987427
85272	0.2480585873
85273	0.2479926974
85274	0.2479903337
85275	0.2479537196
85276	0.2478722469
85277	0.247825657
85278	0.2477792578
85279	0.2477424163
85280	0.2477189975
85281	0.2476883035
85282	0.2476405151
85283	0.247543134
85284	0.247542781
85285	0.2475186055
85286	0.2474914123
85287	0.2474906951
85288	0.2474539939
85289	0.2474056304
85290	0.2473832513
85291	0.2473561128
85292	0.2473473914
85293	0.2473112902
85294	0.2473098058
85295	0.2472930648
85296	0.2472609738
85297	0.2472420433
85298	0.2472166198
85299	0.2471727198
85300	0.2471496286
85301	0.2471271712
85302	0.2470857315
85303	0.2470698472
85304	0.2469932989
85305	0.2469736203
85306	0.2469729351
85307	0.2469303154
85308	0.2469074715
85309	0.2469016709
85310	0.2468927134
85311	0.2468121364
85312	0.2467984046
85313	0.2467621137
85314	0.2467409453
85315	0.2467184091
85316	0.2466733814
85317	0.2466583665
85318	0.2466375632
85319	0.2466205666
85320	0.2465281007
85321	0.2465113808
85322	0.2465109913
85323	0.2464979005
85324	0.2464779152
85325	0.2464769956
85326	0.2464598556
85327	0.2464592215
85328	0.2464183977
85329	0.24640328
85330	0.2463888093
85331	0.2463703917
85332	0.2463669178
85333	0.2463663159
85334	0.2463633491
85335	0.2463240293
85336	0.2462509244
85337	0.2461882508
85338	0.24618651
85339	0.246153476
85340	0.2461525761
85341	0.2461168872
85342	0.2460977668
85343	0.2460764359
85344	0.2460352108
85345	0.2460325573
85346	0.2460160602
85347	0.2460127417
85348	0.2459814981
85349	0.2459655257
85350	0.2459533721
85351	0.245908843
85352	0.2458872136
85353	0.2458718693
85354	0.2458701742
85355	0.245860237
85356	0.2458227585
85357	0.2458098484
85358	0.2457879201
85359	0.2457691979
85360	0.2457232945
85361	0.2456785414
85362	0.2456768572
85363	0.2456554026
85364	0.2456120881
85365	0.2455611421
85366	0.2455459436
85367	0.2454713353
85368	0.2454497831
85369	0.2454208646
85370	0.2454017369
85371	0.245401228
85372	0.2453415631
85373	0.2453334976
85374	0.2453003363
85375	0.2452994754
85376	0.245263821
85377	0.2452454137
85378	0.2452247672
85379	0.245224471
85380	0.2452037189
85381	0.2452012468
85382	0.2451773614
85383	0.2451646293
85384	0.2450827231
85385	0.2450677923
85386	0.245050224
85387	0.2450497016
85388	0.245026742
85389	0.2450065002
85390	0.2450062948
85391	0.2449782619
85392	0.2449766606
85393	0.244920841
85394	0.2449104134
85395	0.2449018766
85396	0.2448736449
85397	0.2448536582
85398	0.2448361248
85399	0.2447870379
85400	0.2447822993
85401	0.2447805127
85402	0.2447520866
85403	0.2446923409
85404	0.244683872
85405	0.2446437857
85406	0.2446403774
85407	0.2445953207
85408	0.2445612763
85409	0.2445591032
85410	0.2445584835
85411	0.244527735
85412	0.2445255197
85413	0.2445153492
85414	0.2444861096
85415	0.244469043
85416	0.2443932664
85417	0.2443334742
85418	0.2442769245
85419	0.2442348612
85420	0.2442323993
