iter	Passed	Remaining
57388	251782	625677
57389	251786	625670
57390	251789	625663
57391	251793	625657
57392	251796	625649
57393	251799	625642
57394	251802	625634
57395	251810	625638
57396	251885	625810
57397	251888	625802
57398	251892	625795
57399	251895	625789
57400	251950	625910
57401	251954	625905
57402	251957	625896
57403	251959	625887
57404	251963	625881
57405	251967	625875
57406	251970	625868
57407	251974	625862
57408	251977	625855
57409	252024	625956
57410	252027	625950
57411	252047	625983
57412	252056	625990
57413	252060	625984
57414	252065	625981
57415	252068	625974
57416	252072	625968
57417	252075	625961
57418	252078	625953
57419	252080	625943
57420	252083	625934
57421	252085	625923
57422	252087	625914
57423	252089	625904
57424	252091	625893
57425	252093	625883
57426	252095	625872
57427	252097	625861
57428	252098	625850
57429	252100	625839
57430	252102	625828
57431	252104	625819
57432	252106	625808
57433	252108	625797
57434	252110	625786
57435	252111	625776
57436	252113	625764
57437	252115	625755
57438	252117	625744
57439	252121	625739
57440	252124	625732
57441	252128	625724
57442	252130	625714
57443	252131	625703
57444	252133	625692
57445	252136	625683
57446	252137	625672
57447	252139	625661
57448	252142	625652
57449	252143	625641
57450	252145	625630
57451	252147	625619
57452	252148	625608
57453	252151	625599
57454	252153	625589
57455	252157	625584
57456	252161	625577
57457	252163	625567
57458	252165	625558
57459	252169	625552
57460	252173	625547
57461	252176	625538
57462	252179	625531
57463	252184	625529
57464	252188	625522
57465	252191	625514
57466	252193	625506
57467	252198	625502
57468	252202	625496
57469	252205	625489
57470	252209	625482
57471	252225	625508
57472	252232	625511
57473	252234	625500
57474	252237	625491
57475	252239	625481
57476	252241	625470
57477	252242	625459
57478	252246	625454
57479	252248	625443
57480	252250	625432
57481	252252	625422
57482	252254	625412
57483	252256	625401
57484	252258	625390
57485	252259	625379
57486	252262	625370
57487	252264	625359
57488	252265	625348
57489	252267	625337
57490	252269	625326
57491	252270	625315
57492	252272	625304
57493	252274	625292
57494	252276	625283
57495	252278	625273
57496	252280	625262
57497	252282	625251
57498	252284	625240
57499	252285	625229
57500	252287	625218
57501	252289	625207
57502	252292	625201
57503	252295	625192
57504	252298	625184
57505	252300	625175
57506	252302	625165
57507	252304	625154
57508	252306	625143
57509	252309	625136
57510	252311	625125
57511	252312	625114
57512	252314	625103
57513	252316	625091
57514	252317	625080
57515	252319	625069
57516	252322	625061
57517	252328	625060
57518	252331	625053
57519	252334	625046
57520	252336	625036
57521	252338	625025
57522	252341	625016
57523	252343	625006
57524	252344	624995
57525	252349	624990
57526	252351	624981
57527	252354	624971
57528	252357	624965
57529	252360	624956
57530	252362	624947
57531	252366	624942
57532	252369	624935
57533	252374	624931
57534	252378	624926
57535	252381	624918
57536	252384	624909
57537	252389	624906
57538	252436	625009
57539	252439	625001
57540	252441	624991
57541	252444	624981
57542	252445	624970
57543	252447	624959
57544	252449	624948
57545	252453	624942
57546	252455	624932
57547	252457	624921
57548	252459	624911
57549	252461	624901
57550	252463	624892
57551	252465	624882
57552	252468	624873
57553	252472	624868
57554	252474	624859
57555	252476	624848
57556	252478	624837
57557	252480	624826
57558	252481	624815
57559	252484	624807
57560	252486	624796
57561	252487	624785
57562	252490	624775
57563	252491	624764
57564	252493	624753
57565	252495	624742
57566	252497	624731
57567	252499	624722
57568	252501	624711
57569	252503	624700
57570	252504	624689
57571	252506	624678
57572	252508	624667
57573	252510	624657
57574	252512	624647
57575	252514	624637
57576	252517	624630
57577	252520	624622
57578	252523	624614
57579	252525	624604
57580	252527	624593
57581	252529	624582
57582	252532	624574
57583	252534	624564
57584	252536	624555
57585	252538	624545
57586	252540	624534
57587	252542	624523
57588	252544	624512
57589	252546	624503
57590	252548	624492
57591	252549	624481
57592	252553	624475
57593	252556	624467
57594	252559	624458
57595	252561	624448
57596	252563	624438
57597	252564	624427
57598	252569	624423
57599	252582	624441
57600	252587	624437
57601	252590	624429
57602	252594	624422
57603	252597	624415
57604	252600	624408
57605	252603	624401
57606	252687	624593
57607	252691	624586
57608	252694	624580
57609	252697	624572
57610	252700	624565
57611	252703	624557
57612	252707	624550
57613	252766	624680
57614	252769	624674
57615	252772	624667
57616	252777	624662
57617	252780	624655
57618	252819	624737
57619	252823	624731
57620	252827	624725
57621	252854	624778
57622	252858	624772
57623	252860	624762
57624	252862	624751
57625	252864	624741
57626	252874	624751
57627	252876	624741
57628	252879	624731
57629	252881	624721
57630	252883	624710
57631	252884	624699
57632	252886	624688
57633	252888	624677
57634	252890	624668
57635	252893	624661
57636	252895	624651
57637	252897	624639
57638	252899	624628
57639	252900	624617
57640	252902	624606
57641	252904	624595
57642	252906	624586
57643	252908	624575
57644	252910	624564
57645	252912	624554
57646	252913	624543
57647	252915	624532
57648	252917	624521
57649	252919	624510
57650	252921	624501
57651	252923	624491
57652	252925	624480
57653	252927	624469
57654	252929	624460
57655	252931	624449
57656	252934	624441
57657	252935	624430
57658	252940	624426
57659	252944	624421
57660	252946	624411
57661	252948	624400
57662	252951	624392
57663	252954	624384
57664	252955	624373
57665	252957	624362
57666	252959	624352
57667	252961	624341
57668	252963	624330
57669	252965	624319
57670	252966	624308
57671	252969	624299
57672	252971	624288
57673	252973	624279
57674	252976	624271
57675	252978	624260
57676	252979	624249
57677	252981	624238
57678	252984	624231
57679	252987	624222
57680	252990	624216
57681	252994	624208
57682	252997	624203
57683	253003	624201
57684	253006	624194
57685	253011	624191
57686	253014	624184
57687	253019	624179
57688	253035	624204
57689	253038	624197
57690	253044	624197
57691	253048	624192
57692	253051	624183
57693	253058	624184
57694	253060	624173
57695	253061	624162
57696	253064	624154
57697	253067	624146
57698	253070	624137
57699	253072	624129
57700	253074	624118
57701	253076	624107
57702	253078	624098
57703	253082	624091
57704	253084	624083
57705	253088	624077
57706	253091	624070
57707	253093	624059
57708	253095	624049
57709	253097	624037
57710	253099	624026
57711	253100	624016
57712	253103	624006
57713	253105	623996
57714	253107	623986
57715	253108	623974
57716	253111	623966
57717	253114	623958
57718	253116	623949
57719	253120	623942
57720	253123	623934
57721	253127	623928
57722	253128	623918
57723	253130	623907
57724	253132	623896
57725	253136	623890
57726	253139	623884
57727	253143	623877
57728	253145	623866
57729	253147	623856
57730	253150	623849
57731	253152	623840
57732	253154	623829
57733	253158	623824
57734	253161	623814
57735	253162	623804
57736	253164	623792
57737	253166	623783
57738	253168	623772
57739	253170	623761
57740	253173	623755
57741	253176	623747
57742	253179	623740
57743	253185	623738
57744	253189	623732
57745	253192	623724
57746	253195	623716
57747	253201	623716
57748	253205	623712
57749	253224	623743
57750	253233	623750
57751	253235	623739
57752	253237	623729
57753	253239	623718
57754	253240	623708
57755	253242	623697
57756	253245	623689
57757	253247	623679
57758	253249	623668
57759	253252	623660
57760	253254	623650
57761	253256	623639
57762	253257	623628
57763	253259	623616
57764	253261	623607
57765	253263	623596
57766	253265	623586
57767	253267	623576
57768	253269	623565
57769	253271	623554
57770	253272	623543
57771	253274	623532
57772	253277	623524
57773	253279	623513
57774	253281	623504
57775	253283	623493
57776	253286	623486
57777	253288	623475
57778	253290	623464
57779	253292	623455
57780	253294	623445
57781	253296	623434
57782	253297	623422
57783	253300	623413
57784	253302	623403
57785	253303	623392
57786	253306	623383
57787	253309	623375
57788	253311	623365
57789	253312	623353
57790	253315	623344
57791	253318	623336
57792	253321	623329
57793	253324	623321
57794	253328	623315
57795	253332	623312
57796	253334	623301
57797	253336	623290
57798	253338	623279
57799	253340	623271
57800	253342	623260
57801	253344	623249
57802	253347	623242
57803	253349	623232
57804	253351	623221
57805	253353	623210
57806	253356	623202
57807	253358	623193
57808	253360	623183
57809	253363	623175
57810	253365	623164
57811	253367	623153
57812	253368	623142
57813	253370	623132
57814	253373	623122
57815	253374	623112
57816	253379	623108
57817	253390	623120
57818	253395	623118
57819	253398	623110
57820	253401	623102
57821	253405	623096
57822	253409	623090
57823	253428	623122
57824	253436	623126
57825	253439	623118
57826	253442	623110
57827	253443	623099
57828	253445	623088
57829	253447	623077
57830	253450	623069
57831	253452	623059
57832	253453	623048
57833	253455	623037
57834	253457	623026
57835	253458	623015
57836	253460	623004
57837	253462	622994
57838	253466	622988
57839	253468	622977
57840	253469	622966
57841	253473	622959
57842	253474	622948
57843	253476	622937
57844	253478	622928
57845	253482	622922
57846	253485	622914
57847	253487	622904
57848	253490	622895
57849	253491	622884
57850	253493	622873
57851	253495	622862
57852	253497	622853
57853	253499	622842
57854	253501	622831
57855	253503	622821
57856	253506	622813
57857	253507	622802
57858	253509	622792
57859	253513	622786
57860	253517	622779
57861	253520	622773
57862	253522	622763
57863	253524	622752
57864	253525	622740
57865	253528	622731
57866	253530	622721
57867	253531	622710
57868	253533	622699
57869	253536	622690
57870	253538	622679
57871	253539	622669
57872	253541	622658
57873	253544	622649
57874	253545	622638
57875	253547	622627
57876	253549	622618
57877	253551	622607
57878	253553	622596
57879	253555	622585
57880	253556	622574
57881	253558	622564
57882	253561	622554
57883	253563	622545
57884	253565	622536
57885	253567	622526
57886	253569	622514
57887	253571	622503
57888	253572	622492
57889	253574	622482
57890	253576	622472
57891	253580	622465
57892	253584	622460
57893	253587	622452
57894	253588	622441
57895	253731	622775
57896	253735	622770
57897	253738	622763
57898	253742	622758
57899	253745	622751
57900	253749	622746
57901	253752	622737
57902	253755	622730
57903	253767	622742
57904	253769	622733
57905	253774	622731
57906	253825	622840
57907	253835	622850
57908	253840	622846
57909	253847	622849
57910	253850	622840
57911	253851	622828
57912	253853	622818
57913	253856	622810
57914	253858	622799
57915	253859	622788
57916	253862	622779
57917	253864	622768
57918	253865	622757
57919	253867	622746
57920	253869	622737
57921	253872	622728
57922	253873	622717
57923	253875	622706
57924	253878	622698
57925	253880	622688
57926	253882	622677
57927	253884	622666
57928	253886	622657
57929	253888	622647
57930	253890	622636
57931	253892	622627
57932	253894	622616
57933	253896	622605
57934	253898	622594
57935	253899	622583
57936	253902	622575
57937	253904	622564
57938	253905	622553
57939	253907	622542
57940	253909	622531
57941	253911	622520
57942	253912	622509
57943	253914	622498
57944	253916	622487
57945	253920	622484
57946	253924	622477
57947	253929	622474
57948	253932	622467
57949	253934	622458
57950	253936	622447
57951	253938	622436
57952	253942	622431
57953	253944	622420
57954	253945	622409
57955	253947	622398
57956	253950	622389
57957	253951	622378
57958	253954	622369
57959	253957	622361
57960	253959	622350
57961	253960	622339
57962	253962	622328
57963	253964	622319
57964	253966	622309
57965	253968	622298
57966	253971	622291
57967	253974	622282
57968	253976	622271
57969	253977	622260
57970	253980	622251
57971	253981	622240
57972	253984	622232
57973	253988	622225
57974	253991	622217
57975	253996	622215
57976	254001	622212
57977	254004	622205
57978	254007	622198
57979	254036	622253
57980	254040	622247
57981	254046	622248
57982	254048	622238
57983	254052	622232
57984	254054	622222
57985	254056	622211
57986	254059	622203
57987	254061	622193
57988	254064	622185
57989	254066	622177
57990	254068	622166
57991	254071	622157
57992	254072	622146
57993	254075	622137
57994	254077	622126
57995	254078	622115
57996	254081	622105
57997	254083	622097
57998	254085	622086
57999	254087	622075
58000	254089	622065
58001	254091	622056
58002	254093	622046
58003	254095	622036
58004	254097	622025
58005	254099	622014
58006	254100	622003
58007	254103	621995
58008	254107	621990
58009	254110	621982
58010	254116	621981
58011	254118	621971
58012	254120	621960
58013	254122	621951
58014	254124	621941
58015	254126	621930
58016	254131	621926
58017	254133	621917
58018	254135	621906
58019	254138	621898
58020	254139	621887
58021	254141	621876
58022	254143	621865
58023	254146	621858
58024	254148	621847
58025	254149	621836
58026	254151	621825
58027	254154	621816
58028	254156	621807
58029	254158	621796
58030	254161	621790
58031	254163	621779
58032	254165	621768
58033	254166	621757
58034	254169	621748
58035	254171	621737
58036	254172	621726
58037	254175	621718
58038	254177	621707
58039	254179	621696
58040	254180	621685
58041	254182	621674
58042	254185	621665
58043	254186	621655
58044	254191	621650
58045	254193	621642
58046	254206	621657
58047	254211	621654
58048	254214	621646
58049	254219	621644
58050	254223	621638
58051	254227	621632
58052	254247	621666
58053	254253	621666
58054	254256	621658
58055	254259	621650
58056	254260	621640
58057	254262	621629
58058	254266	621622
58059	254267	621611
58060	254269	621600
58061	254271	621590
58062	254273	621579
58063	254274	621568
58064	254276	621557
58065	254278	621546
58066	254280	621537
58067	254282	621527
58068	254284	621516
58069	254286	621506
58070	254288	621495
58071	254289	621484
58072	254291	621473
58073	254293	621463
58074	254295	621454
58075	254298	621444
58076	254299	621433
58077	254301	621422
58078	254304	621414
58079	254306	621403
58080	254308	621394
58081	254310	621383
58082	254314	621378
58083	254319	621376
